1,x,y,z,
37,-9.009486957476193,-0.01692745073918201,0.018160975530302242,
38,-9.009486957476193,-0.01692745073918201,0.018160975530302242,
39,-9.0308836656022,0.012741965420523015,0.041999999433755875,
40,-9.0308836656022,0.012741965420523015,0.041999999433755875,
41,-9.0308836656022,0.012741965420523015,0.041999999433755875,
42,-9.010102179758691,-0.016258730480718873,0.021559067730399357,
43,-9.010102179758691,-0.016258730480718873,0.021559067730399357,
44,-9.010102179758691,-0.016258730480718873,0.021559067730399357,
45,-9.00663739079634,-0.015475360833336053,0.02477045804402083,
46,-9.00663739079634,-0.015475360833336053,0.02477045804402083,
47,-9.00663739079634,-0.015475360833336053,0.02477045804402083,
48,-9.003091108949572,-0.021436422266125812,0.031682656061425,
49,-9.003091108949572,-0.021436422266125812,0.031682656061425,
50,-9.003091108949572,-0.021436422266125812,0.031682656061425,
51,-9.001682439829736,-0.021233618553202705,0.03373759177419917,
52,-9.001682439829736,-0.021233618553202705,0.03373759177419917,
53,-9.001682439829736,-0.021233618553202705,0.03373759177419917,
54,-8.998520609214207,-0.014158758675956642,0.03684998388904275,
55,-8.998520609214207,-0.014158758675956642,0.03684998388904275,
56,-8.998520609214207,-0.014158758675956642,0.03684998388904275,
57,-9.001765470842471,0.11026051903406855,0.041999999433755875,
58,-9.001765470842471,0.11026051903406855,0.041999999433755875,
59,-9.001765470842471,0.11026051903406855,0.041999999433755875,
60,-8.997035837564223,0.0014817589864649506,0.027942988649588527,
61,-8.997035837564223,0.0014817589864649506,0.027942988649588527,
62,-8.997035837564223,0.0014817589864649506,0.027942988649588527,
63,-8.994028403377227,0.022956332928314203,0.020958877830698233,
64,-8.994028403377227,0.022956332928314203,0.020958877830698233,
65,-8.994028403377227,0.022956332928314203,0.020958877830698233,
66,-8.991821710845835,0.030424113404906108,0.022383640661489318,
67,-8.991821710845835,0.030424113404906108,0.022383640661489318,
68,-8.991821710845835,0.030424113404906108,0.022383640661489318,
69,-8.990152910528742,0.037598026992398316,0.0211839692423316,
70,-8.990152910528742,0.037598026992398316,0.0211839692423316,
71,-8.990152910528742,0.037598026992398316,0.0211839692423316,
72,-8.984462385631993,0.03813748352669359,0.022625605453737898,
73,-8.984462385631993,0.03813748352669359,0.022625605453737898,
74,-8.984462385631993,0.03813748352669359,0.022625605453737898,
75,-8.977251246770166,0.033103992765368274,0.02903584204483416,
76,-8.977251246770166,0.033103992765368274,0.02903584204483416,
77,-8.977251246770166,0.033103992765368274,0.02903584204483416,
78,-8.976905113780871,0.01488469420053088,0.03246477268618624,
79,-8.976905113780871,0.01488469420053088,0.03246477268618624,
80,-8.976905113780871,0.01488469420053088,0.03246477268618624,
81,-8.977015077717954,0.004881011169307467,0.028890736222419625,
82,-8.977015077717954,0.004881011169307467,0.028890736222419625,
83,-8.977015077717954,0.004881011169307467,0.028890736222419625,
84,-8.990924939358656,-0.2538902841985766,0.041999999433755875,
85,-8.990924939358656,-0.2538902841985766,0.041999999433755875,
86,-8.990924939358656,-0.2538902841985766,0.041999999433755875,
87,-9.05613109794978,-0.1598075380994475,0.041999999433755875,
88,-9.05613109794978,-0.1598075380994475,0.041999999433755875,
89,-9.05613109794978,-0.1598075380994475,0.041999999433755875,
90,-9.094860670934239,-0.04055211222666372,0.041999999433755875,
91,-9.094860670934239,-0.04055211222666372,0.041999999433755875,
92,-9.094860670934239,-0.04055211222666372,0.041999999433755875,
93,-9.06889187820237,-0.09261848350305764,0.041999999433755875,
94,-9.06889187820237,-0.09261848350305764,0.041999999433755875,
95,-9.06889187820237,-0.09261848350305764,0.041999999433755875,
96,-9.077001725836702,0.10510518525980213,0.041999999433755875,
97,-9.077001725836702,0.10510518525980213,0.041999999433755875,
98,-9.077001725836702,0.10510518525980213,0.041999999433755875,
99,-9.050024539500065,0.13340400075432768,0.041999999433755875,
100,-9.050024539500065,0.13340400075432768,0.041999999433755875,
101,-9.050024539500065,0.13340400075432768,0.041999999433755875,
102,-9.008863684944505,0.0044788634153445275,0.024690776056966058,
103,-9.008863684944505,0.0044788634153445275,0.024690776056966058,
104,-9.008863684944505,0.0044788634153445275,0.024690776056966058,
105,-9.006247623432328,0.011614650079868616,0.024204874312463417,
106,-9.006247623432328,0.011614650079868616,0.024204874312463417,
107,-9.006247623432328,0.011614650079868616,0.024204874312463417,
108,-9.003973403540895,0.023214888406155564,0.02447128752717161,
109,-9.003973403540895,0.023214888406155564,0.02447128752717161,
110,-9.003973403540895,0.023214888406155564,0.02447128752717161,
111,-9.002833720016733,0.020888149887949407,0.023334056027490606,
112,-9.002833720016733,0.020888149887949407,0.023334056027490606,
113,-9.002833720016733,0.020888149887949407,0.023334056027490606,
114,-9.001387846671626,0.019177695224287337,0.01359792051510422,
115,-9.001387846671626,0.019177695224287337,0.01359792051510422,
116,-9.001387846671626,0.019177695224287337,0.01359792051510422,
117,-9.006607015380647,-0.014669274623122569,0.041999999433755875,
118,-9.006607015380647,-0.014669274623122569,0.041999999433755875,
119,-9.006607015380647,-0.014669274623122569,0.041999999433755875,
120,-9.014061483690408,-0.06521801276975818,0.041999999433755875,
121,-9.014061483690408,-0.06521801276975818,0.041999999433755875,
122,-9.014061483690408,-0.06521801276975818,0.041999999433755875,
123,-9.012250953924742,0.05554700297439167,0.041999999433755875,
124,-9.012250953924742,0.05554700297439167,0.041999999433755875,
125,-9.012250953924742,0.05554700297439167,0.041999999433755875,
126,-8.998699466346864,0.01938691069910038,0.011082882252786025,
127,-8.998699466346864,0.01938691069910038,0.011082882252786025,
128,-8.998699466346864,0.01938691069910038,0.011082882252786025,
129,-8.997288650344238,0.016303253043276084,0.02358161870491407,
130,-8.997288650344238,0.016303253043276084,0.02358161870491407,
131,-8.997288650344238,0.016303253043276084,0.02358161870491407,
132,-9.0094296033012,-0.08983692169149374,0.041999999433755875,
133,-9.0094296033012,-0.08983692169149374,0.041999999433755875,
134,-9.0094296033012,-0.08983692169149374,0.041999999433755875,
135,-8.995788367733672,0.001735826419461721,0.02822504277938917,
136,-8.995788367733672,0.001735826419461721,0.02822504277938917,
137,-8.995788367733672,0.001735826419461721,0.02822504277938917,
138,-8.993408378452884,-0.008480787200152289,0.028924580591057018,
139,-8.993408378452884,-0.008480787200152289,0.028924580591057018,
140,-8.993408378452884,-0.008480787200152289,0.028924580591057018,
141,-9.03914583954146,-0.19845924385195346,0.041999999433755875,
142,-9.03914583954146,-0.19845924385195346,0.041999999433755875,
143,-9.03914583954146,-0.19845924385195346,0.041999999433755875,
144,-8.996565346418537,-0.026677699845415247,0.028399622630862893,
145,-8.996565346418537,-0.026677699845415247,0.028399622630862893,
146,-8.996565346418537,-0.026677699845415247,0.028399622630862893,
147,-8.994602188876328,-0.018578567721299795,0.03177993628607342,
148,-8.994602188876328,-0.018578567721299795,0.03177993628607342,
149,-8.994602188876328,-0.018578567721299795,0.03177993628607342,
150,-9.003940384003608,-0.00811066511941789,0.041999999433755875,
151,-9.003940384003608,-0.00811066511941789,0.041999999433755875,
152,-9.003940384003608,-0.00811066511941789,0.041999999433755875,
153,-9.069527398874847,0.08909671866629208,0.26709967131691464,
154,-9.069527398874847,0.08909671866629208,0.26709967131691464,
155,-9.069527398874847,0.08909671866629208,0.26709967131691464,
156,-8.996848806719566,-0.009561036921474824,0.04451682681447628,
157,-8.996848806719566,-0.009561036921474824,0.04451682681447628,
158,-8.996848806719566,-0.009561036921474824,0.04451682681447628,
159,-9.036665147741717,0.0363389318866597,0.041999999433755875,
160,-9.036665147741717,0.0363389318866597,0.041999999433755875,
161,-9.036665147741717,0.0363389318866597,0.041999999433755875,
162,-9.030040128915395,-0.006229707722778458,0.041999999433755875,
163,-9.030040128915395,-0.006229707722778458,0.041999999433755875,
164,-9.030040128915395,-0.006229707722778458,0.041999999433755875,
165,-9.030817812178558,0.06039148565872589,0.041999999433755875,
166,-9.030817812178558,0.06039148565872589,0.041999999433755875,
167,-9.030817812178558,0.06039148565872589,0.041999999433755875,
168,-9.000268911931883,0.002588335562312859,0.03897984560557656,
169,-9.000268911931883,0.002588335562312859,0.03897984560557656,
170,-9.000268911931883,0.002588335562312859,0.03897984560557656,
171,-9.02453661628083,0.1129037742519838,0.041999999433755875,
172,-9.02453661628083,0.1129037742519838,0.041999999433755875,
173,-9.02453661628083,0.1129037742519838,0.041999999433755875,
174,-8.998115370797933,0.006761028668811186,0.03887993034515203,
175,-8.998115370797933,0.006761028668811186,0.03887993034515203,
176,-8.998115370797933,0.006761028668811186,0.03887993034515203,
177,-8.994065865008743,-0.0033870881854437254,0.04152212512554267,
178,-8.994065865008743,-0.0033870881854437254,0.04152212512554267,
179,-8.994065865008743,-0.0033870881854437254,0.04152212512554267,
180,-8.991520843307576,-0.007256353609001138,0.0417836448765224,
181,-8.991520843307576,-0.007256353609001138,0.0417836448765224,
182,-8.991520843307576,-0.007256353609001138,0.0417836448765224,
183,-8.994162229598983,-0.12962367479934278,0.041999999433755875,
184,-8.994162229598983,-0.12962367479934278,0.041999999433755875,
185,-8.994162229598983,-0.12962367479934278,0.041999999433755875,
186,-8.98936469681724,-0.02926044604945714,0.03792262338604787,
187,-8.98936469681724,-0.02926044604945714,0.03792262338604787,
188,-8.98936469681724,-0.02926044604945714,0.03792262338604787,
189,-9.011029178650835,0.01877522980673706,0.041999999433755875,
190,-9.011029178650835,0.01877522980673706,0.041999999433755875,
191,-9.011029178650835,0.01877522980673706,0.041999999433755875,
192,-9.010625087361793,-0.036282791885266494,0.041999999433755875,
193,-9.010625087361793,-0.036282791885266494,0.041999999433755875,
194,-9.010625087361793,-0.036282791885266494,0.041999999433755875,
195,-8.992358857130144,-0.024076360775448547,0.03998779865700834,
196,-8.992358857130144,-0.024076360775448547,0.03998779865700834,
197,-8.992358857130144,-0.024076360775448547,0.03998779865700834,
198,-9.012236633086255,-0.0063871814847631676,0.041999999433755875,
199,-9.012236633086255,-0.0063871814847631676,0.041999999433755875,
200,-9.012236633086255,-0.0063871814847631676,0.041999999433755875,
201,-8.993810940133415,-0.022820482595316032,0.057161107330912335,
202,-8.993810940133415,-0.022820482595316032,0.057161107330912335,
203,-8.993810940133415,-0.022820482595316032,0.057161107330912335,
204,-8.993431299015576,-0.02413712181079474,0.05912886462499868,
205,-8.993431299015576,-0.02413712181079474,0.05912886462499868,
206,-8.993431299015576,-0.02413712181079474,0.05912886462499868,
207,-8.991385789074894,-0.022994751335206686,0.061848282145651266,
208,-8.991385789074894,-0.022994751335206686,0.061848282145651266,
209,-8.991385789074894,-0.022994751335206686,0.061848282145651266,
210,-8.989992670265888,-0.033563598878524406,0.054062756866137894,
211,-8.989992670265888,-0.033563598878524406,0.054062756866137894,
212,-8.989992670265888,-0.033563598878524406,0.054062756866137894,
213,-8.996442563307154,-0.14395661424586986,0.041999999433755875,
214,-8.996442563307154,-0.14395661424586986,0.041999999433755875,
215,-8.996442563307154,-0.14395661424586986,0.041999999433755875,
216,-8.988522521100109,-0.043908353511628376,0.043497382283100475,
217,-8.988522521100109,-0.043908353511628376,0.043497382283100475,
218,-8.988522521100109,-0.043908353511628376,0.043497382283100475,
219,-8.987362730612189,-0.045151715680676996,0.04250158387047405,
220,-8.987362730612189,-0.045151715680676996,0.04250158387047405,
221,-8.987362730612189,-0.045151715680676996,0.04250158387047405,
222,-9.009238094929042,0.04884990193250278,0.041999999433755875,
223,-9.009238094929042,0.04884990193250278,0.041999999433755875,
224,-9.009238094929042,0.04884990193250278,0.041999999433755875,
225,-9.037164019913492,0.175315795724911,0.041999999433755875,
226,-9.037164019913492,0.175315795724911,0.041999999433755875,
227,-9.037164019913492,0.175315795724911,0.041999999433755875,
228,-9.005467678818865,0.14123379432199032,0.041999999433755875,
229,-9.005467678818865,0.14123379432199032,0.041999999433755875,
230,-9.005467678818865,0.14123379432199032,0.041999999433755875,
231,-9.046695937767627,0.06910949077751648,0.041999999433755875,
232,-9.046695937767627,0.06910949077751648,0.041999999433755875,
233,-9.046695937767627,0.06910949077751648,0.041999999433755875,
234,-9.02864192051449,-0.009833813801354585,0.041999999433755875,
235,-9.02864192051449,-0.009833813801354585,0.041999999433755875,
236,-9.02864192051449,-0.009833813801354585,0.041999999433755875,
237,-9.030751747693877,-0.07619251942773228,0.041999999433755875,
238,-9.030751747693877,-0.07619251942773228,0.041999999433755875,
239,-9.030751747693877,-0.07619251942773228,0.041999999433755875,
240,-9.001394696100977,-0.008867498741638852,0.012273939764771844,
241,-9.001394696100977,-0.008867498741638852,0.012273939764771844,
242,-9.001394696100977,-0.008867498741638852,0.012273939764771844,
243,-9.000701519225784,-0.0017213491059627022,0.010412268287330691,
244,-9.000701519225784,-0.0017213491059627022,0.010412268287330691,
245,-9.000701519225784,-0.0017213491059627022,0.010412268287330691,
246,-8.999461103065348,0.00565129829748675,0.01429259724989106,
247,-8.999461103065348,0.00565129829748675,0.01429259724989106,
248,-8.999461103065348,0.00565129829748675,0.01429259724989106,
249,-8.998782825441529,0.012473969057942317,0.02037237815517,
250,-8.998782825441529,0.012473969057942317,0.02037237815517,
251,-8.998782825441529,0.012473969057942317,0.02037237815517,
252,-8.997552757373466,0.019415016043100208,0.02950706349679859,
253,-8.997552757373466,0.019415016043100208,0.02950706349679859,
254,-8.997552757373466,0.019415016043100208,0.02950706349679859,
255,-8.99618508995296,0.017423102829945646,0.03938976506957357,
256,-8.99618508995296,0.017423102829945646,0.03938976506957357,
257,-8.99618508995296,0.017423102829945646,0.03938976506957357,
258,-8.994676630609044,0.012146112545288936,0.04348884063849355,
259,-8.994676630609044,0.012146112545288936,0.04348884063849355,
260,-8.994676630609044,0.012146112545288936,0.04348884063849355,
261,-8.994419319487946,0.007516500147644729,0.04208101727351203,
262,-8.994419319487946,0.007516500147644729,0.04208101727351203,
263,-8.994419319487946,0.007516500147644729,0.04208101727351203,
264,-9.003476307093953,0.048271159740991776,0.041999999433755875,
265,-9.003476307093953,0.048271159740991776,0.041999999433755875,
266,-9.003476307093953,0.048271159740991776,0.041999999433755875,
267,-9.024855691883882,0.10489297296028159,0.041999999433755875,
268,-9.024855691883882,0.10489297296028159,0.041999999433755875,
269,-9.024855691883882,0.10489297296028159,0.041999999433755875,
270,-9.019950444152672,0.0572347649001907,0.041999999433755875,
271,-9.019950444152672,0.0572347649001907,0.041999999433755875,
272,-9.019950444152672,0.0572347649001907,0.041999999433755875,
273,-12.039955685369943,-0.025109904409447374,0.041999999433755875,
274,-12.039955685369943,-0.025109904409447374,0.041999999433755875,
275,-12.039955685369943,-0.025109904409447374,0.041999999433755875,
276,-13.527800166965509,0.06431443123686083,0.041999999433755875,
277,-13.527800166965509,0.06431443123686083,0.041999999433755875,
278,-13.527800166965509,0.06431443123686083,0.041999999433755875,
279,-13.925016996786896,-0.10056859257697967,0.041999999433755875,
280,-13.925016996786896,-0.10056859257697967,0.041999999433755875,
281,-13.925016996786896,-0.10056859257697967,0.041999999433755875,
282,-14.268998821731754,0.004339553245858153,0.041999999433755875,
283,-14.268998821731754,0.004339553245858153,0.041999999433755875,
284,-14.268998821731754,0.004339553245858153,0.041999999433755875,
285,-15.078155973462312,-0.13450357564308763,0.041999999433755875,
